,time,steps,episodes,episode_steps,learning_agent_steps,episode_reward,mean_episode_reward,median_episode_reward,win_state
0,1.5288594166437786,2561,1,2561,1474,9.199999999999985,9.199999999999985,9.199999999999985,0
0,3.690175990263621,5458,2,2897,1495,4.999999999999998,7.099999999999992,7.099999999999992,0
0,5.298605287075043,7816,3,2358,1285,0.1,4.766666666666661,4.999999999999998,0
0,7.558785812060038,11210,4,3394,2101,4.899999999999999,4.799999999999995,4.949999999999998,0
0,9.89121598402659,14484,5,3274,1679,3.800000000000002,4.599999999999996,4.899999999999999,0
0,10.88895438114802,15973,6,1489,873,11.89999999999998,5.81666666666666,4.949999999999998,2
0,13.449522980054219,19545,7,3572,2030,9.399999999999983,6.328571428571421,4.999999999999998,1
0,15.360451833407085,22335,8,2790,1438,9.799999999999983,6.762499999999991,7.099999999999992,0
0,17.42011913458506,25477,9,3142,1488,7.299999999999991,6.822222222222213,7.299999999999991,0
0,19.172417636712392,28035,10,2558,1392,8.999999999999984,7.03999999999999,8.149999999999988,0
0,21.11172972917557,30969,11,2934,1569,6.999999999999992,7.036363636363626,7.299999999999991,0
0,22.532647891839346,33229,12,2260,1168,4.000000000000002,6.783333333333324,7.1499999999999915,0
0,24.868005375067394,36528,13,3299,1949,6.999999999999992,6.799999999999991,6.999999999999992,0
0,27.40049143632253,40005,14,3477,1506,4.999999999999999,6.671428571428563,6.999999999999992,1
0,28.85076804558436,42283,15,2278,1339,9.999999999999984,6.893333333333325,6.999999999999992,0
0,30.30920383532842,44524,16,2241,1268,7.19999999999999,6.912499999999991,7.099999999999991,0
0,31.989696153004964,46908,17,2384,1359,7.19999999999999,6.929411764705873,7.19999999999999,0
0,33.8365989724795,49740,18,2832,1508,7.59999999999999,6.966666666666658,7.19999999999999,0
0,35.48985951741536,52135,19,2395,1353,11.299999999999976,7.194736842105254,7.19999999999999,0
0,37.52553205092748,55033,20,2898,1611,9.499999999999984,7.30999999999999,7.249999999999991,0
0,38.93222947915395,57209,21,2176,1220,9.89999999999998,7.433333333333322,7.299999999999991,0
0,40.50085696776708,59441,22,2232,1263,0.0,7.095454545454535,7.249999999999991,0
0,41.455647178490956,60924,23,1483,895,11.099999999999987,7.269565217391294,7.299999999999991,2
0,43.22439589500427,63483,24,2559,1434,7.9999999999999885,7.29999999999999,7.44999999999999,0
0,45.03126617670059,66070,25,2587,1381,15.999999999999963,7.647999999999989,7.59999999999999,0
0,46.92151500384013,68881,26,2811,1579,6.199999999999995,7.592307692307681,7.44999999999999,0
0,48.082834883530936,70657,27,1776,1079,12.799999999999981,7.785185185185174,7.59999999999999,2
0,49.79549557765325,73134,28,2477,1376,6.8999999999999915,7.7535714285714175,7.44999999999999,0
0,51.584387346108755,75761,29,2627,1449,6.299999999999994,7.7034482758620575,7.299999999999991,0
0,53.36298707326253,78261,30,2500,1377,10.999999999999979,7.813333333333321,7.44999999999999,0
0,55.22026645739873,81014,31,2753,1514,7.29999999999999,7.796774193548375,7.299999999999991,0
0,57.349890780448916,83790,32,2776,1482,10.59999999999998,7.884374999999989,7.44999999999999,0
0,58.761901978651686,85912,33,2122,1158,9.499999999999986,7.933333333333322,7.59999999999999,0
0,59.79419507185618,87618,34,1706,990,14.499999999999975,8.126470588235282,7.799999999999989,2
0,60.675437994798024,89064,35,1446,872,8.999999999999996,8.15142857142856,7.9999999999999885,2
0,62.312274193763734,91458,36,2394,1642,0.1,7.927777777777767,7.799999999999989,0
0,64.43874050776164,94907,37,3449,1002,8.199999999999987,7.935135135135125,7.9999999999999885,1
0,66.76234546105067,98060,38,3153,1703,5.499999999999997,7.871052631578937,7.799999999999989,0
