,time,steps,episodes,episode_steps,learning_agent_steps,episode_reward,mean_episode_reward,median_episode_reward,win_state
0,0.8366367777188619,1744,1,1744,1108,2.400000000000001,2.400000000000001,2.400000000000001,0
0,2.1741724371910096,4477,2,2733,1743,0.0,1.2000000000000004,1.2000000000000004,0
0,3.5659448305765786,7145,3,2668,2267,0.0,0.8000000000000003,0.0,0
0,4.766115148862203,9988,4,2843,912,0.0,0.6000000000000002,0.0,0
0,5.7770871877670285,12016,5,2028,1430,0.0,0.48000000000000015,0.0,0
0,6.970263210932414,14438,6,2422,1674,0.0,0.40000000000000013,0.0,0
0,8.417798856894175,17059,7,2621,1863,3.5000000000000018,0.8428571428571432,0.0,0
0,9.817640320460002,19835,8,2776,2111,2.600000000000001,1.0625000000000004,0.0,0
0,11.220516924063364,22631,9,2796,2381,0.0,0.9444444444444449,0.0,0
0,12.012204015254975,24724,10,2093,271,0.0,0.8500000000000003,0.0,0
0,12.711515732606252,26660,11,1936,239,0.0,0.772727272727273,0.0,0
0,13.871307810147604,29147,12,2487,1345,0.0,0.7083333333333336,0.0,0
0,15.37358056306839,32143,13,2996,2553,0.0,0.6538461538461541,0.0,0
0,17.269185427824656,35742,14,3599,2430,12.299999999999972,1.485714285714284,0.0,1
0,18.62265422741572,38152,15,2410,1988,1.8000000000000005,1.506666666666665,0.0,0
0,19.736472181479137,40346,16,2194,892,0.0,1.4124999999999985,0.0,0
0,21.333482801914215,43902,17,3556,893,5.299999999999998,1.6411764705882337,0.0,1
0,22.930884130795796,46887,18,2985,1806,10.59999999999998,2.1388888888888866,0.0,0
0,24.437192038695017,49849,19,2962,2272,2.500000000000001,2.157894736842103,0.0,0
0,26.034877665837605,52601,20,2752,1887,4.999999999999998,2.299999999999998,0.0,0
0,26.668248192469278,54092,21,1491,260,0.0,2.1904761904761885,0.0,0
0,27.84674187103907,56429,22,2337,1953,0.0,2.090909090909089,0.0,0
0,29.268225006262462,59132,23,2703,2359,0.0,1.9999999999999982,0.0,0
0,29.983777817090353,61015,24,1883,255,0.0,1.916666666666665,0.0,0
0,30.73136419057846,62932,25,1917,338,0.0,1.8399999999999983,0.0,0
0,31.873102593421937,65019,26,2087,1718,0.0,1.7692307692307676,0.0,0
0,33.33932927846909,67919,27,2900,2500,0.0,1.7037037037037022,0.0,0
0,35.06333164771398,70867,28,2948,2040,5.299999999999997,1.8321428571428555,0.0,0
0,36.19100056489309,72948,29,2081,1734,0.0,1.7689655172413778,0.0,0
0,37.47348945538203,75531,30,2583,1689,11.599999999999977,2.0966666666666645,0.0,0
0,39.102621932824455,78434,31,2903,2003,5.599999999999996,2.2096774193548363,0.0,0
0,40.602174655596414,81459,32,3025,2063,9.299999999999985,2.4312499999999972,0.0,0
0,41.77207054694494,83808,33,2349,1443,10.599999999999978,2.6787878787878756,0.0,0
0,43.18141849438349,86627,34,2819,1870,4.100000000000001,2.720588235294114,0.0,0
0,44.04085791508357,88503,35,1876,891,0.0,2.6428571428571397,0.0,0
0,45.4197096268336,91234,36,2731,2198,0.8999999999999999,2.5944444444444414,0.0,0
0,46.52347997029622,93558,37,2324,1851,0.0,2.524324324324321,0.0,0
0,47.8885244568189,96075,38,2517,2201,0.0,2.4578947368421025,0.0,0
0,49.190222108364104,98753,39,2678,1809,10.199999999999983,2.656410256410253,0.0,0
0,50.283532540003456,101085,40,2332,1511,0.0,2.5899999999999967,0.0,0
0,51.425053775310516,103481,41,2396,1901,0.0,2.52682926829268,0.0,0
0,52.75665561755498,106214,42,2733,2009,2.800000000000001,2.53333333333333,0.0,0
0,53.59536204735438,107998,43,1784,1297,0.0,2.47441860465116,0.0,0
0,54.71553071737289,110410,44,2412,1646,0.0,2.418181818181815,0.0,0
0,55.222773758570355,111915,45,1505,132,0.0,2.3644444444444415,0.0,0
0,56.362578733762106,114241,46,2326,1966,0.0,2.3130434782608664,0.0,0
0,57.094292151927945,116105,47,1864,278,0.4,2.272340425531912,0.0,0
0,58.195850574970244,118217,48,2112,1560,2.400000000000001,2.2749999999999972,0.0,0
0,59.43794383207957,120831,49,2614,2014,2.3000000000000007,2.27551020408163,0.0,0
0,60.64389884074529,123252,50,2421,1576,8.599999999999985,2.401999999999997,0.0,0
0,61.32484878301621,125203,51,1951,146,0.0,2.3549019607843107,0.0,0
0,62.234506674607594,127113,52,1910,1431,0.0,2.3096153846153817,0.0,0
0,63.36441550254822,129473,53,2360,1689,0.0,2.266037735849054,0.0,0
0,65.17976625760396,133072,54,3599,2373,17.599999999999977,2.5499999999999967,0.0,1
0,66.1941454966863,135310,55,2238,838,0.8999999999999999,2.519999999999997,0.0,0
0,67.23311353127161,137494,56,2184,1499,0.0,2.474999999999997,0.0,0
0,68.03373531500499,139171,57,1677,1044,11.99999999999999,2.642105263157892,0.0,2
0,69.44628769159317,141814,58,2643,1855,5.799999999999995,2.6965517241379278,0.0,0
0,71.21602027416229,145300,59,3486,2384,13.29999999999997,2.8762711864406745,0.0,1
0,72.57536427577337,148096,60,2796,2178,1.6000000000000003,2.8549999999999964,0.0,0
0,73.51676006714503,150392,61,2296,841,2.2000000000000006,2.8442622950819634,0.0,0
0,74.82480967442194,153505,62,3113,2058,4.6,2.8725806451612867,0.0,0
0,75.34922639528911,155056,63,1551,1133,0.0,2.826984126984123,0.0,0
