,time,steps,episodes,episode_steps,learning_agent_steps,episode_reward,mean_episode_reward,median_episode_reward,win_state
0,1.0182659109433492,1747,1,1747,1066,14.099999999999977,14.099999999999977,14.099999999999977,2
0,2.5279550552368164,4218,2,2471,1407,9.699999999999982,11.899999999999979,11.899999999999979,0
0,4.392866384983063,6896,3,2678,1880,2.3000000000000007,8.699999999999987,9.699999999999982,0
0,6.043677353858948,9106,4,2210,1247,7.299999999999991,8.349999999999987,8.499999999999986,0
0,8.511834839979807,12482,5,3376,1995,5.499999999999997,7.77999999999999,7.299999999999991,0
0,10.331622270743052,15704,6,3222,1141,1.9000000000000006,6.799999999999991,6.399999999999994,0
0,11.865647319952647,18058,7,2354,1251,10.39999999999998,7.314285714285704,7.299999999999991,0
0,14.13468677997589,21240,8,3182,1838,6.099999999999994,7.162499999999991,6.699999999999992,0
0,15.436072973410289,23389,9,2149,1340,0.30000000000000004,6.3999999999999915,6.099999999999994,0
0,16.350214449564614,24909,10,1520,918,11.099999999999987,6.86999999999999,6.699999999999992,2
0,17.547764452298484,27179,11,2270,895,12.599999999999982,7.39090909090908,7.299999999999991,2
0,19.141173112392426,29704,12,2525,1350,8.099999999999989,7.4499999999999895,7.69999999999999,0
0,20.512249668439228,31964,13,2260,1250,7.499999999999989,7.453846153846143,7.499999999999989,0
0,21.567578927675882,33817,14,1853,1153,14.699999999999973,7.97142857142856,7.799999999999989,2
0,22.3422070701917,35526,15,1709,250,0.0,7.439999999999989,7.499999999999989,0
0,23.758779827753703,37947,16,2421,1409,4.100000000000001,7.23124999999999,7.39999999999999,0
0,25.863083068529765,41104,17,3157,1505,6.499999999999994,7.188235294117638,7.299999999999991,0
0,27.72226964235306,43922,18,2818,1566,7.39999999999999,7.19999999999999,7.349999999999991,0
0,29.073169473807017,46186,19,2264,1181,8.699999999999987,7.278947368421043,7.39999999999999,0
0,30.741192710399627,48867,20,2681,1477,9.199999999999985,7.37499999999999,7.4499999999999895,0
0,32.45299104452133,51934,21,3067,2138,2.400000000000001,7.138095238095229,7.39999999999999,0
0,33.84919322729111,54254,22,2320,1314,7.9999999999999885,7.177272727272719,7.4499999999999895,0
0,36.14174627860387,57567,23,3313,1523,16.399999999999967,7.578260869565208,7.499999999999989,0
0,38.05937521457672,60803,24,3236,1936,4.899999999999999,7.466666666666657,7.4499999999999895,0
0,39.85398846069972,63216,25,2413,1323,10.699999999999978,7.59599999999999,7.499999999999989,0
0,41.4969464302063,65701,26,2485,1325,13.099999999999971,7.807692307692297,7.749999999999989,0
0,43.705782381693524,69269,27,3568,1313,9.399999999999984,7.866666666666656,7.9999999999999885,1
0,45.0580534696579,71501,28,2232,1245,9.599999999999982,7.928571428571417,8.049999999999988,0
0,46.189170535405474,73433,29,1932,1178,17.099999999999962,8.244827586206885,8.099999999999989,2
0,47.64396052757899,76341,30,2908,1690,5.899999999999996,8.166666666666655,8.049999999999988,0
0,48.8324959953626,78751,31,2410,1307,7.599999999999989,8.148387096774183,7.9999999999999885,0
0,50.28185794750849,81578,32,2827,1446,8.999999999999986,8.174999999999988,8.049999999999988,0
0,51.51409184932709,84075,33,2497,1356,8.799999999999985,8.193939393939383,8.099999999999989,0
0,52.74124051332474,86423,34,2348,1279,7.899999999999988,8.185294117647047,8.049999999999988,0
0,53.90291533867518,88757,35,2334,1308,9.799999999999983,8.231428571428559,8.099999999999989,0
0,55.23879775603612,91186,36,2429,1467,2.500000000000001,8.07222222222221,8.049999999999988,0
0,56.671041349569954,93829,37,2643,1516,4.899999999999999,7.986486486486474,7.9999999999999885,0
0,58.28024969498316,96390,38,2561,1322,10.79999999999998,8.06052631578946,8.049999999999988,0
0,59.574101003011066,98611,39,2221,1234,2.700000000000001,7.92307692307691,7.9999999999999885,0
0,60.687875946362816,100711,40,2100,1163,9.199999999999985,7.9549999999999885,8.049999999999988,0
0,61.469873416423795,102361,41,1650,284,0.0,7.760975609756086,7.9999999999999885,0
0,63.43244065046311,105682,42,3321,1645,21.9,8.097619047619036,8.049999999999988,2
0,65.37756367524464,108982,43,3300,2314,0.4,7.918604651162779,7.9999999999999885,0
0,67.03078325986863,111814,44,2832,1580,10.39999999999998,7.974999999999988,8.049999999999988,0
0,68.37220994234085,113996,45,2182,1497,1.9000000000000006,7.839999999999987,7.9999999999999885,0
0,69.95235725641251,116998,46,3002,1287,5.699999999999996,7.793478260869553,7.949999999999989,0
0,71.34873639742533,119432,47,2434,1235,17.399999999999967,7.997872340425519,7.9999999999999885,2
0,72.18276642163595,121111,48,1679,921,13.399999999999977,8.110416666666655,8.049999999999988,2
0,73.17206752300262,122895,49,1784,1087,14.899999999999972,8.248979591836722,8.099999999999989,2
0,74.58356779019037,125463,50,2568,1432,11.599999999999978,8.315999999999988,8.399999999999988,0
0,75.86551946401596,127790,51,2327,1332,0.8999999999999999,8.170588235294105,8.099999999999989,0
0,78.05599497159322,131201,52,3411,1564,14.599999999999973,8.294230769230756,8.399999999999988,1
0,79.8124624768893,134519,53,3318,1113,5.399999999999997,8.23962264150942,8.099999999999989,0
0,81.03494656880697,136722,54,2203,1200,9.899999999999986,8.270370370370356,8.399999999999988,0
0,82.13443709611893,138803,55,2081,1114,8.999999999999986,8.28363636363635,8.699999999999987,0
0,83.32149065732956,141601,56,2798,1546,6.499999999999993,8.251785714285703,8.399999999999988,0
0,84.40163868268331,144578,57,2977,2157,2.800000000000001,8.156140350877182,8.099999999999989,0
0,85.1558833082517,146863,58,2285,1035,4.300000000000001,8.089655172413782,8.049999999999988,0
0,86.06304642359416,149758,59,2895,1194,10.99999999999998,8.138983050847447,8.099999999999989,0
0,87.06514789660771,152636,60,2878,1674,7.39999999999999,8.126666666666656,8.049999999999988,0
0,87.90927810271582,155204,61,2568,1260,11.299999999999976,8.178688524590152,8.099999999999989,0
0,88.69907436370849,157544,62,2340,1288,7.59999999999999,8.169354838709666,8.049999999999988,0
0,89.59475628932317,160122,63,2578,1431,12.499999999999973,8.238095238095225,8.099999999999989,0
0,90.52343493302664,162823,64,2701,1420,9.399999999999984,8.256249999999987,8.399999999999988,0
0,91.35001293420791,165267,65,2444,1286,10.899999999999979,8.296923076923065,8.699999999999987,0
0,92.23439880212148,167997,66,2730,1461,9.99999999999998,8.32272727272726,8.749999999999986,0
0,93.00686366955439,170455,67,2458,1398,7.699999999999989,8.313432835820882,8.699999999999987,0
0,93.50674380858739,172034,68,1579,987,11.599999999999987,8.36176470588234,8.749999999999986,2
0,94.43517428636551,174889,69,2855,1538,7.399999999999991,8.347826086956509,8.699999999999987,0
0,94.87685415744781,176361,70,1472,885,11.199999999999985,8.388571428571415,8.749999999999986,2
0,95.34475180308024,177853,71,1492,895,10.799999999999988,8.422535211267592,8.799999999999985,2
0,96.20920028289159,180532,72,2679,1430,8.799999999999986,8.427777777777766,8.799999999999986,0
0,97.10072845220566,183097,73,2565,1753,0.0,8.312328767123276,8.799999999999985,0
0,97.56164955298105,184605,74,1508,866,9.599999999999989,8.329729729729719,8.799999999999986,2
