,time,steps,episodes,episode_steps,learning_agent_steps,episode_reward,mean_episode_reward,median_episode_reward,win_state
0,1.6691091378529868,2454,1,2454,1327,15.899999999999961,15.899999999999961,15.899999999999961,0
0,3.9867263873418173,5610,2,3156,1679,4.999999999999998,10.44999999999998,10.44999999999998,0
0,6.333376634120941,8724,3,3114,1324,4.899999999999999,8.599999999999985,4.999999999999998,0
0,7.887028261025747,11143,4,2419,1343,8.499999999999986,8.574999999999985,6.749999999999992,0
0,9.590736337502797,13705,5,2562,1325,15.999999999999961,10.05999999999998,8.499999999999986,0
0,11.093165723482768,15894,6,2189,1159,0.1,8.399999999999983,6.749999999999992,0
0,12.842808628082276,18542,7,2648,1311,10.19999999999998,8.65714285714284,8.499999999999986,0
0,14.604216476281485,21163,8,2621,1280,19.79999999999998,10.049999999999983,9.349999999999984,2
0,16.98468425273895,24506,9,3343,1999,7.0999999999999925,9.722222222222207,8.499999999999986,0
0,18.961913232008616,27277,10,2771,1555,11.899999999999974,9.939999999999984,9.349999999999984,0
0,20.722629646460216,29754,11,2477,1395,6.799999999999992,9.65454545454544,8.499999999999986,0
0,22.035348463058472,31728,12,1974,783,0.5,8.891666666666653,7.799999999999989,0
0,23.92594997882843,34636,13,2908,1580,12.499999999999977,9.169230769230754,8.499999999999986,0
0,25.34792197148005,36854,14,2218,1638,0.1,8.521428571428556,7.799999999999989,0
0,27.31424070596695,40077,15,3223,2152,3.4000000000000017,8.179999999999987,7.0999999999999925,0
0,28.783171753088634,42465,16,2388,1306,11.999999999999975,8.418749999999985,7.799999999999989,0
0,30.509716033935547,45112,17,2647,1465,8.299999999999988,8.411764705882337,8.299999999999988,0
0,33.09669938087463,48711,18,3599,1271,15.499999999999963,8.80555555555554,8.399999999999988,1
0,33.83374240001043,50205,19,1494,76,0.0,8.34210526315788,8.299999999999988,0
0,35.92228614091873,53136,20,2931,1560,8.399999999999986,8.344999999999985,8.349999999999987,0
0,37.54188478390376,55653,21,2517,1362,10.09999999999998,8.428571428571413,8.399999999999986,0
0,39.518198398749036,58338,22,2685,1450,11.899999999999975,8.58636363636362,8.449999999999985,0
0,41.38962369362513,61021,23,2683,1439,8.999999999999984,8.60434782608694,8.499999999999986,0
0,42.750976959864296,62881,24,1860,1151,16.199999999999974,8.920833333333318,8.749999999999986,2
0,44.57142227490743,65395,25,2514,1281,18.69999999999997,9.311999999999983,8.999999999999984,2
0,46.63598869641622,68380,26,2985,1581,11.399999999999975,9.392307692307675,9.549999999999983,0
0,48.43138159513474,70919,27,2539,1352,8.799999999999985,9.370370370370354,8.999999999999984,0
0,50.637824122111006,74440,28,3521,2573,0.5,9.053571428571413,8.899999999999984,1
0,52.01860905488332,76553,29,2113,1105,17.599999999999966,9.348275862068949,8.999999999999984,2
0,54.649697502454124,79852,30,3299,1743,20.2,9.709999999999983,9.549999999999983,0
0,56.75817083915074,82859,31,3007,1828,4.200000000000001,9.532258064516112,8.999999999999984,0
0,58.96945954163869,85763,32,2904,1437,6.699999999999992,9.443749999999984,8.899999999999984,0
0,60.2048081278801,87849,33,2086,332,0.0,9.157575757575742,8.799999999999985,0
0,62.20023106733958,90683,34,2834,1566,7.399999999999991,9.10588235294116,8.649999999999984,0
0,64.01797162691751,93030,35,2347,1744,0.0,8.845714285714271,8.499999999999986,0
0,65.97890216112137,95812,36,2782,1432,8.799999999999985,8.844444444444429,8.649999999999984,0
0,67.73736245234808,98184,37,2372,1283,8.899999999999988,8.845945945945932,8.799999999999985,0
0,69.63386319478353,100654,38,2470,1343,8.399999999999986,8.834210526315774,8.649999999999984,0
0,71.63189911047617,103299,39,2645,1447,14.399999999999967,8.976923076923061,8.799999999999985,0
0,73.41454257170359,105946,40,2647,1202,7.19999999999999,8.932499999999985,8.649999999999984,0
0,75.75057027339935,109052,41,3106,1651,6.999999999999991,8.885365853658522,8.499999999999986,0
0,76.70527776877086,110527,42,1475,882,11.699999999999985,8.952380952380938,8.649999999999984,2
0,79.06823322772979,113426,43,2899,1676,4.899999999999999,8.858139534883707,8.499999999999986,0
0,81.0220709681511,115968,44,2542,1370,8.599999999999985,8.852272727272712,8.549999999999986,0
0,83.5036265015602,119358,45,3390,1957,6.799999999999993,8.806666666666652,8.499999999999986,0
0,85.25788632233937,122042,46,2684,1652,0.30000000000000004,8.621739130434769,8.449999999999985,0
0,87.27839099168777,125129,47,3087,2131,0.5,8.448936170212752,8.399999999999986,0
0,88.96043838659922,127806,48,2677,1527,10.09999999999998,8.48333333333332,8.449999999999985,0
0,90.45076441367468,130496,49,2690,1436,7.699999999999991,8.467346938775497,8.399999999999986,0
0,91.79222898085912,133145,50,2649,1450,7.39999999999999,8.445999999999987,8.399999999999986,0
0,93.04195521672567,135809,51,2664,1432,16.199999999999964,8.598039215686262,8.399999999999986,0
0,94.05880579153697,137988,52,2179,1331,6.399999999999993,8.555769230769217,8.399999999999986,0
0,95.31533978780111,140874,53,2886,1622,6.699999999999993,8.520754716981118,8.399999999999986,0
0,96.48404000600179,143382,54,2508,1395,10.699999999999978,8.561111111111098,8.399999999999986,0
