,time,steps,episodes,episode_steps,learning_agent_steps,episode_reward,mean_episode_reward,median_episode_reward,win_state
0,2.1939725041389466,3178,1,3178,1838,7.6999999999999895,7.6999999999999895,7.6999999999999895,0
0,3.7207610249519347,5456,2,2278,1392,1.3,4.499999999999995,4.499999999999995,0
0,5.999520536263784,8746,3,3290,1913,4.899999999999999,4.633333333333329,4.899999999999999,0
0,7.898001297314962,11361,4,2615,1464,11.999999999999975,6.474999999999991,6.299999999999994,0
0,9.813830296198526,14532,5,3171,1954,5.299999999999997,6.239999999999992,5.299999999999997,0
0,12.081495014826457,17644,6,3112,1757,6.999999999999992,6.366666666666659,6.149999999999995,0
0,13.551219948132832,20072,7,2428,1291,11.299999999999978,7.071428571428561,6.999999999999992,0
0,15.347601954142252,22769,8,2697,1451,9.799999999999983,7.412499999999989,7.349999999999991,0
0,16.93118755022685,24721,9,1952,1170,16.499999999999964,8.422222222222208,7.6999999999999895,2
0,18.78338796297709,27454,10,2733,1501,9.699999999999982,8.549999999999986,8.699999999999985,0
0,20.767188664277395,30570,11,3116,1296,7.39999999999999,8.445454545454531,7.6999999999999895,0
0,23.114289120833078,33971,12,3401,2056,6.2999999999999945,8.266666666666653,7.54999999999999,1
0,25.045019896825156,36928,13,2957,1548,5.4999999999999964,8.053846153846141,7.39999999999999,0
0,26.90083320935567,39881,14,2953,436,2.1000000000000005,7.6285714285714175,7.19999999999999,0
0,28.729558857282004,42790,15,2909,1751,11.799999999999974,7.906666666666654,7.39999999999999,0
0,30.56043702363968,45352,16,2562,1441,10.79999999999998,8.087499999999988,7.54999999999999,0
0,32.43092996279399,47976,17,2624,1697,3.1000000000000014,7.794117647058812,7.39999999999999,0
0,35.02693126598994,51423,18,3447,1312,11.599999999999978,8.005555555555542,7.54999999999999,1
0,36.37477599779765,53468,19,2045,963,3.600000000000002,7.773684210526303,7.39999999999999,0
0,38.342083259423575,56199,20,2731,1436,5.599999999999996,7.664999999999988,7.19999999999999,0
0,40.04264694452286,58633,21,2434,717,2.0000000000000004,7.395238095238083,6.999999999999992,0
0,41.64206068913142,61106,22,2473,1161,18.699999999999974,7.909090909090896,7.19999999999999,2
0,43.163925464948015,63409,23,2303,1296,8.199999999999987,7.92173913043477,7.39999999999999,0
0,45.18351701895396,66002,24,2593,1389,9.399999999999983,7.983333333333323,7.54999999999999,0
0,46.99731403986613,68777,25,2775,1481,7.099999999999991,7.94799999999999,7.39999999999999,0
0,48.08142735560735,70569,26,1792,315,0.5,7.661538461538451,7.24999999999999,0
0,50.535762298107144,73871,27,3302,1185,10.49999999999998,7.766666666666656,7.39999999999999,0
0,52.470857000350954,76435,28,2564,1333,16.59999999999997,8.082142857142845,7.54999999999999,0
0,54.13391975959142,79083,29,2648,1913,0.1,7.806896551724126,7.39999999999999,0
0,55.799924600124356,81397,30,2314,1114,17.199999999999967,8.119999999999987,7.54999999999999,2
0,57.34875786304474,83696,31,2299,1217,13.399999999999972,8.290322580645148,7.6999999999999895,0
0,59.74174595673879,86683,32,2987,1629,6.999999999999991,8.249999999999986,7.54999999999999,0
0,61.6680638273557,89387,33,2704,1446,15.799999999999965,8.478787878787864,7.6999999999999895,0
0,63.70686949888865,92517,34,3130,1626,14.799999999999967,8.664705882352925,7.949999999999989,0
0,65.29846990505854,94727,35,2210,1254,8.799999999999985,8.668571428571413,8.199999999999987,0
0,67.22684806585312,97755,36,3028,1226,1.3,8.463888888888874,7.949999999999989,0
0,68.8648226539294,100148,37,2393,1304,6.299999999999994,8.405405405405391,7.6999999999999895,0
0,70.26213186184565,102342,38,2194,1446,0.4,8.194736842105248,7.54999999999999,0
0,72.1705525636673,104997,39,2655,1187,9.799999999999985,8.235897435897423,7.6999999999999895,0
0,73.59799624681473,107265,40,2268,1277,11.699999999999976,8.322499999999987,7.949999999999989,0
0,75.36640657583872,109977,41,2712,1327,12.399999999999975,8.42195121951218,8.199999999999987,0
0,77.35277705192566,112891,42,2914,1648,6.5999999999999925,8.378571428571414,7.949999999999989,0
0,78.79257723093033,115164,43,2273,1435,0.6,8.197674418604638,7.6999999999999895,0
0,80.31077044804891,117591,44,2427,1340,9.899999999999983,8.236363636363622,7.949999999999989,0
0,82.19167363246282,120368,45,2777,1506,8.499999999999986,8.242222222222209,8.199999999999987,0
0,83.50751419464747,122335,46,1967,340,0.0,8.063043478260857,7.949999999999989,0
0,85.3256071527799,125030,47,2695,1498,11.199999999999978,8.12978723404254,8.199999999999987,0
0,86.88140139977138,127497,48,2467,1065,8.699999999999985,8.141666666666653,8.349999999999987,0
0,88.38784135580063,129953,49,2456,1403,1.0999999999999999,7.997959183673458,8.199999999999987,0
0,90.00048731962839,132665,50,2712,1354,10.499999999999982,8.047999999999988,8.349999999999987,0
0,91.36710966428122,134954,51,2289,1234,9.999999999999982,8.08627450980391,8.499999999999986,0
0,92.61977126200993,137277,52,2323,1245,10.999999999999977,8.14230769230768,8.599999999999985,0
0,94.01953466335932,140083,53,2806,1571,7.499999999999989,8.130188679245272,8.499999999999986,0
0,95.25183758735656,142802,54,2719,1459,5.899999999999996,8.088888888888878,8.349999999999987,0
0,96.5862823565801,145720,55,2918,1566,7.199999999999991,8.072727272727262,8.199999999999987,0
0,97.63586684068044,148049,56,2329,1239,7.49999999999999,8.062499999999986,7.949999999999989,0
0,98.58657122850418,150231,57,2182,1134,15.899999999999967,8.199999999999985,8.199999999999987,2
0,99.92315356731415,153241,58,3010,1737,6.8999999999999915,8.177586206896537,7.949999999999989,0
0,100.85975193579992,155413,59,2172,1105,4.999999999999998,8.123728813559309,7.6999999999999895,0
0,101.6061620871226,157173,60,1760,1043,14.099999999999977,8.223333333333319,7.949999999999989,2
0,102.75360637108484,159694,61,2521,1367,9.599999999999982,8.245901639344247,8.199999999999987,0
0,103.9598723769188,162391,62,2697,1493,9.599999999999984,8.267741935483857,8.349999999999987,0
0,105.50074583292007,165488,63,3097,1844,4.799999999999999,8.212698412698398,8.199999999999987,0
0,107.0083424170812,168377,64,2889,1514,4.4,8.153124999999987,7.949999999999989,0
0,108.30237764517466,171177,65,2800,1545,13.099999999999971,8.229230769230757,8.199999999999987,0
0,109.46546205282212,173704,66,2527,1374,6.999999999999991,8.210606060606048,7.949999999999989,0
0,110.95720109939575,176716,67,3012,1740,3.800000000000002,8.144776119402971,7.6999999999999895,0
0,112.17262125412623,179880,68,3164,1236,3.1000000000000014,8.070588235294105,7.59999999999999,0
0,113.14998375574747,182128,69,2248,1383,0.30000000000000004,7.957971014492741,7.49999999999999,0
0,114.54399386644363,185244,70,3116,1668,15.299999999999962,8.06285714285713,7.59999999999999,0
0,115.55957181851069,187907,71,2663,1378,11.999999999999977,8.118309859154916,7.6999999999999895,0
0,116.17429440021515,189651,72,1744,1096,12.699999999999982,8.181944444444431,7.949999999999989,2
