,time,steps,episodes,episode_steps,learning_agent_steps,episode_reward,mean_episode_reward,median_episode_reward,win_state
0,1.2224084377288817,2434,1,2434,1411,7.999999999999988,7.999999999999988,7.999999999999988,0
0,2.476878007253011,4837,2,2403,1503,0.6,4.299999999999994,4.299999999999994,0
0,3.8409836451212565,7503,3,2666,1477,10.59999999999998,6.399999999999989,7.999999999999988,0
0,5.108631098270417,9984,4,2481,1355,8.799999999999985,6.999999999999988,8.399999999999986,0
0,6.47075967391332,12436,5,2452,1394,8.699999999999985,7.3399999999999865,8.699999999999985,0
0,7.932585314909617,14874,6,2438,1409,1.5000000000000002,6.366666666666656,8.349999999999987,0
0,9.831656356652578,18014,7,3140,1951,3.2000000000000015,5.914285714285705,7.999999999999988,0
0,11.660167423884074,21115,8,3101,1433,24.100000000000026,8.187499999999996,8.349999999999987,2
0,13.168126853307088,23790,9,2675,1349,18.19999999999997,9.299999999999994,8.699999999999985,2
0,14.612759125232696,26372,10,2582,1424,10.19999999999998,9.389999999999992,8.749999999999986,0
0,15.969009319941202,28988,11,2616,1318,8.899999999999984,9.345454545454537,8.799999999999985,0
0,17.307607114315033,31622,12,2634,1386,13.999999999999968,9.733333333333322,8.849999999999984,0
0,18.821081256866456,34336,13,2714,1446,10.699999999999978,9.807692307692296,8.899999999999984,0
0,19.76256512006124,36149,14,1813,1077,14.699999999999978,10.157142857142844,9.549999999999983,2
0,20.938222404321035,38177,15,2028,1557,0.1,9.486666666666654,8.899999999999984,0
0,22.29612637758255,40725,16,2548,1375,12.89999999999997,9.699999999999989,9.549999999999983,0
0,23.862773597240448,43448,17,2723,1337,20.39999999999999,10.32941176470587,10.19999999999998,2
0,25.326173782348633,45895,18,2447,1822,0.0,9.755555555555544,9.549999999999983,0
0,25.808592009544373,47343,19,1448,123,0.0,9.242105263157883,8.899999999999984,0
0,27.22510879834493,50000,20,2657,1432,11.399999999999975,9.349999999999989,9.549999999999983,0
0,28.48257590929667,52356,21,2356,1313,8.999999999999986,9.333333333333323,8.999999999999986,0
0,29.7819104552269,54862,22,2506,1206,10.899999999999979,9.404545454545444,9.599999999999984,0
0,30.751466119289397,56619,23,1757,1014,15.099999999999971,9.652173913043466,10.19999999999998,2
0,32.13779485623042,59084,24,2465,1367,6.699999999999992,9.529166666666654,9.599999999999984,0
0,33.355561991532646,61306,25,2222,1202,18.299999999999972,9.879999999999988,10.19999999999998,2
0,34.76239479382833,64080,26,2774,1587,3.4000000000000017,9.63076923076922,9.599999999999984,0
0,35.83380686044693,66053,27,1973,1222,16.499999999999964,9.885185185185172,10.19999999999998,2
0,37.55097068548203,69352,28,3299,1851,5.399999999999997,9.724999999999985,9.599999999999984,0
0,39.04022171497345,72366,29,3014,2211,1.9000000000000006,9.45517241379309,8.999999999999986,0
0,40.980610458056134,75881,30,3515,1852,8.399999999999988,9.419999999999986,8.949999999999985,1
0,42.54481881856918,78926,31,3045,2080,0.5,9.132258064516115,8.899999999999984,0
0,43.960278117656706,81465,32,2539,1362,7.999999999999988,9.096874999999988,8.849999999999984,0
0,45.3231049100558,83968,33,2503,1350,9.099999999999985,9.096969696969685,8.899999999999984,0
0,47.15301069021225,87105,34,3137,1643,12.89999999999997,9.208823529411752,8.949999999999985,0
0,48.248450831572214,89301,35,2196,1191,9.799999999999986,9.225714285714274,8.999999999999986,0
0,49.35392286380132,91512,36,2211,1184,11.09999999999998,9.277777777777764,9.049999999999986,0
0,50.80225679477056,94319,37,2807,1888,2.1000000000000005,9.083783783783772,8.999999999999986,0
0,52.58788976271947,97918,38,3599,2522,2.400000000000001,8.907894736842094,8.949999999999985,1
0,54.348364500204724,101517,39,3599,1375,16.699999999999967,9.107692307692295,8.999999999999986,1
0,55.5198823372523,103786,40,2269,1217,9.399999999999986,9.114999999999986,9.049999999999986,0
0,57.03314917087555,106852,41,3066,1698,2.400000000000001,8.951219512195108,8.999999999999986,0
0,58.26385613679886,109209,42,2357,1275,7.699999999999989,8.921428571428558,8.949999999999985,0
0,59.76845899820328,112318,43,3109,698,1.8000000000000005,8.755813953488358,8.899999999999984,0
0,60.855751073360445,114222,44,1904,1162,16.399999999999963,8.92954545454544,8.949999999999985,2
0,61.814017446835834,116163,45,1941,1164,14.49999999999997,9.053333333333319,8.999999999999986,2
0,63.03548265695572,118518,46,2355,1254,9.199999999999983,9.056521739130421,9.049999999999986,0
0,64.29999080896377,120992,47,2474,1381,7.299999999999995,9.019148936170199,8.999999999999986,0
0,65.95139507452647,124004,48,3012,1760,8.599999999999987,9.010416666666654,8.949999999999985,0
0,67.55147624413172,127133,49,3129,1628,7.299999999999992,8.97551020408162,8.899999999999984,0
0,68.82247043450674,129567,50,2434,1301,9.199999999999985,8.979999999999988,8.949999999999985,0
0,70.19629228115082,132274,51,2707,1368,16.29999999999996,9.123529411764693,8.999999999999986,0
0,71.58535122474035,135096,52,2822,1491,8.799999999999986,9.11730769230768,8.949999999999985,0
0,72.71720211108526,137401,53,2305,1264,8.599999999999985,9.107547169811308,8.899999999999984,0
0,74.31063278118769,140540,54,3139,1487,11.399999999999977,9.149999999999986,8.949999999999985,0
0,75.10627002716065,142358,55,1818,1107,12.299999999999981,9.207272727272713,8.999999999999986,2
0,76.3786717971166,145927,56,3569,2017,3.800000000000002,9.110714285714272,8.949999999999985,1
0,77.28363866011301,148306,57,2379,1252,10.299999999999986,9.131578947368407,8.999999999999986,0
0,78.41190440257391,150880,58,2574,1259,12.299999999999974,9.18620689655171,9.049999999999986,0
0,79.3234394311905,153227,59,2347,1324,6.199999999999994,9.13559322033897,8.999999999999986,0
0,80.47201536893844,155789,60,2562,1309,8.299999999999988,9.121666666666652,8.949999999999985,0
0,81.65118208726247,158831,61,3042,1674,15.79999999999996,9.231147540983592,8.999999999999986,0
0,82.66331107219061,161424,62,2593,1463,4.899999999999999,9.16129032258063,8.949999999999985,0
0,83.77268448670705,164730,63,3306,859,3.5000000000000018,9.071428571428557,8.899999999999984,0
0,84.76540702581406,167309,64,2579,1369,5.899999999999996,9.021874999999987,8.849999999999985,0
0,85.9996132850647,170258,65,2949,1491,9.299999999999983,9.026153846153832,8.899999999999984,0
0,87.1001160065333,173013,66,2755,1331,10.59999999999998,9.049999999999986,8.949999999999985,0
0,88.31092368761698,176178,67,3165,1873,4.699999999999999,8.985074626865659,8.899999999999984,0
0,89.30764932632447,178901,68,2723,1419,6.299999999999994,8.945588235294105,8.849999999999985,0
0,89.93053361574809,180704,69,1803,1109,14.899999999999968,9.031884057971002,8.899999999999984,2
0,90.80031700134278,183374,70,2670,1084,4.899999999999999,8.97285714285713,8.849999999999985,0
