,time,steps,episodes,episode_steps,learning_agent_steps,episode_reward,mean_episode_reward,median_episode_reward,win_state
0,2.352098751068115,3599,1,3599,2455,20.000000000000014,20.000000000000014,20.000000000000014,1
0,4.366771920522054,6873,2,3274,2070,15.199999999999966,17.59999999999999,17.59999999999999,0
0,5.78644826412201,9258,3,2385,1960,0.0,11.733333333333327,15.199999999999966,0
0,7.301783287525177,11964,4,2706,2327,0.0,8.799999999999995,7.599999999999983,0
0,8.69899994134903,14253,5,2289,1805,0.0,7.0399999999999965,0.0,0
0,10.316516121228537,16965,6,2712,2300,0.0,5.866666666666664,0.0,0
0,11.428052353858948,18887,7,1922,1452,0.0,5.028571428571426,0.0,0
0,12.78154670794805,21154,8,2267,1740,0.0,4.399999999999998,0.0,0
0,14.022765362262726,23480,9,2326,1542,5.699999999999996,4.544444444444442,0.0,0
0,15.715480776627858,26221,10,2741,2323,0.0,4.089999999999998,0.0,0
0,17.143485299746196,28697,11,2476,2022,0.0,3.718181818181816,0.0,0
0,18.393341104189556,30896,12,2199,1572,0.0,3.4083333333333314,0.0,0
0,19.812213893731435,33227,13,2331,1768,2.300000000000001,3.3230769230769215,0.0,0
0,21.145929292837778,35416,14,2189,1810,0.0,3.0857142857142845,0.0,0
0,22.40513495206833,37875,15,2459,421,0.0,2.8799999999999986,0.0,0
0,23.905159612496693,40503,16,2628,2233,0.0,2.699999999999999,0.0,0
0,25.21486635605494,42684,17,2181,1413,2.700000000000001,2.6999999999999993,0.0,0
0,26.570163853963216,45088,18,2404,1555,7.699999999999989,2.977777777777776,0.0,0
0,28.772732361157736,48560,19,3472,2577,5.899999999999996,3.1315789473684195,0.0,1
0,30.721176330248515,51610,20,3050,2156,4.700000000000001,3.2099999999999986,0.0,0
0,32.50112418731054,54549,21,2939,1561,4.4,3.2666666666666657,0.0,0
0,33.84555648167928,56815,22,2266,1839,0.0,3.1181818181818173,0.0,0
0,35.282161219914755,59147,23,2332,1613,4.000000000000002,3.156521739130434,0.0,0
0,36.52360391616821,61436,24,2289,1918,0.0,3.0249999999999986,0.0,0
0,37.99788196484248,64161,25,2725,2323,0.0,2.9039999999999986,0.0,0
0,39.699265627066296,67130,26,2969,2209,3.2000000000000015,2.9153846153846144,0.0,0
0,42.15783956448237,70729,27,3599,2534,6.399999999999994,3.044444444444443,0.0,1
0,43.72067832946777,73486,28,2757,2111,2.2000000000000006,3.014285714285713,0.0,0
0,45.262159812450406,76380,29,2894,1774,0.1,2.9137931034482745,0.0,0
0,47.51887232065201,79979,30,3599,2446,13.599999999999968,3.2699999999999974,0.05,1
0,48.79008597135544,82494,31,2515,1326,6.299999999999994,3.3677419354838682,0.1,0
0,49.91741296450297,84871,32,2377,1068,0.0,3.2624999999999975,0.05,0
0,51.404565779368085,87662,33,2791,2026,3.900000000000002,3.2818181818181795,0.1,0
0,52.80328054030736,90260,34,2598,1045,0.9999999999999999,3.214705882352939,0.5499999999999999,0
0,54.44370265007019,93251,35,2991,1865,15.399999999999961,3.5628571428571396,0.9999999999999999,0
0,56.55424566666285,96850,36,3599,2240,14.599999999999968,3.869444444444441,1.6000000000000003,1
0,58.011288567384085,99573,37,2723,2170,0.0,3.7648648648648613,0.9999999999999999,0
0,59.23233395020167,101717,38,2144,1741,0.0,3.665789473684207,0.5499999999999999,0
0,60.77070750395457,104568,39,2851,2032,3.900000000000002,3.6717948717948685,0.9999999999999999,0
0,61.859887047608694,106878,40,2310,812,1.5000000000000002,3.617499999999997,1.25,0
0,63.280139935016635,109545,41,2667,1971,2.9000000000000012,3.599999999999997,1.5000000000000002,0
0,65.10488518476487,112855,42,3310,2363,8.699999999999985,3.7214285714285684,1.8500000000000005,0
0,66.43260264794031,115639,43,2784,1436,2.2000000000000006,3.6860465116279038,2.2000000000000006,0
0,68.06502909262976,118508,44,2869,1991,8.299999999999986,3.7909090909090875,2.2000000000000006,0
0,69.53360614379247,121296,45,2788,991,3.1000000000000014,3.775555555555552,2.2000000000000006,0
0,71.31951590379079,124395,46,3099,1944,14.499999999999966,4.008695652173909,2.250000000000001,0
0,72.25423002243042,126187,47,1792,1351,0.0,3.9234042553191446,2.2000000000000006,0
0,73.71149108807246,128960,48,2773,1907,7.799999999999989,4.004166666666662,2.250000000000001,0
0,74.83625961144766,130986,49,2026,1704,0.0,3.922448979591832,2.2000000000000006,0
0,75.42321455478668,132575,50,1589,209,0.0,3.8439999999999954,2.2000000000000006,0
0,76.7269019206365,135063,51,2488,1539,24.700000000000045,4.252941176470585,2.2000000000000006,2
0,78.10469835996628,137853,52,2790,2312,0.0,4.171153846153842,2.2000000000000006,0
0,79.65889223019282,140516,53,2663,1658,7.29999999999999,4.230188679245279,2.2000000000000006,0
0,81.16014800071716,143305,54,2789,2186,0.0,4.151851851851848,2.2000000000000006,0
0,82.56198442379633,146263,55,2958,2139,4.799999999999999,4.16363636363636,2.2000000000000006,0
