,time,steps,episodes,episode_steps,learning_agent_steps,episode_reward,mean_episode_reward,median_episode_reward,win_state,policy_iteration
0,148.24262440999348,587130,284,1139,567,7.299999999999997,11.24257425742573,10.599999999999989,2,9
0,148.6866668423017,588858,285,1728,865,11.899999999999983,11.17128712871286,10.599999999999989,2,9
0,149.10351115465164,590512,286,1654,817,9.0,11.213861386138602,10.599999999999989,2,9
0,150.06080528100333,594111,287,3599,1766,30.000000000000135,11.43069306930692,10.599999999999993,1,9
0,150.37983045180638,595406,288,1295,630,6.799999999999998,11.403960396039594,10.599999999999993,2,9
0,150.78773028850554,597132,289,1726,860,9.79999999999999,11.383168316831675,10.599999999999989,2,9
0,151.14325575033823,598690,290,1558,773,8.999999999999996,11.418811881188107,10.599999999999989,2,9
0,151.46086528698604,600103,291,1413,698,9.799999999999995,11.364356435643552,10.599999999999987,2,9
0,151.86536407470703,601780,292,1677,827,9.399999999999991,11.423762376237613,10.599999999999987,2,9
0,152.60191382964453,604695,293,2915,1449,12.899999999999972,11.509900990098998,10.599999999999989,0,9
0,152.8994369506836,605901,294,1206,594,6.999999999999998,11.53366336633662,10.599999999999989,2,9
0,153.19888329903284,607111,295,1210,609,7.899999999999994,11.498019801980186,10.599999999999987,2,9
0,153.49498614867528,608460,296,1349,647,7.699999999999997,11.462376237623754,10.599999999999987,2,9
0,154.01487511396408,610472,297,2012,1000,13.799999999999978,11.515841584158403,10.599999999999987,2,9
0,154.4174970626831,612223,298,1751,873,9.899999999999991,11.475247524752467,10.599999999999987,2,9
0,154.79885876178741,613997,299,1774,887,10.09999999999999,11.494059405940584,10.599999999999987,2,9
0,155.15923015673954,615628,300,1631,819,9.199999999999998,11.477227722772268,10.499999999999993,2,9
